CustomerID,Recency,MonetaryValue,Country,CohortDay,Frequency,R,F,M,Cluster
13352.0,60,397.97999999999996,United Kingdom,2011-10-10,1,3,1,2,2
13354.0,71,743.53,United Kingdom,2011-09-29,1,3,1,3,2
13355.0,122,674.7,United Kingdom,2011-08-09,1,2,1,3,2
13356.0,80,768.24,United Kingdom,2011-09-20,1,2,1,3,2
13357.0,257,609.4,United Kingdom,2011-03-27,1,1,1,3,2
13358.0,268,439.03,United Kingdom,2011-03-16,1,1,1,2,2
13359.0,63,439.56,United Kingdom,2011-10-07,1,3,1,2,2
13362.0,9,3090.7400000000002,United Kingdom,2011-02-25,4,5,4,5,3
13363.0,17,992.5,United Kingdom,2011-10-27,2,4,2,4,0
13364.0,71,134.95999999999998,United Kingdom,2011-09-29,1,3,1,1,2
13365.0,33,2225.37,United Kingdom,2011-05-06,2,3,2,5,1
13366.0,50,56.160000000000004,United Kingdom,2011-10-20,1,3,1,1,2
13368.0,256,623.4,United Kingdom,2011-01-06,2,1,2,3,2
13369.0,365,308.28000000000003,United Kingdom,2010-12-09,1,1,1,2,2
13370.0,371,754.87,United Kingdom,2010-12-03,1,1,1,3,2
13372.0,89,378.64,United Kingdom,2011-09-11,1,2,1,2,2
13373.0,60,3312.25,United Kingdom,2011-03-08,3,3,3,5,1
13375.0,88,778.65,United Kingdom,2011-09-12,1,2,1,3,2
13376.0,99,1019.76,United Kingdom,2011-04-19,3,2,3,4,1
13379.0,26,572.56,United Kingdom,2011-07-26,3,4,3,3,0
13381.0,31,3639.31,United Kingdom,2011-02-14,6,4,5,5,1
13382.0,280,222.99,United Kingdom,2011-03-04,1,1,1,1,2
13384.0,30,4151.93,United Kingdom,2011-06-14,7,4,5,5,3
13385.0,329,534.57,United Kingdom,2011-01-14,1,1,1,3,2
13388.0,131,677.1,United Kingdom,2011-07-31,1,2,1,3,2
13389.0,11,797.96,United Kingdom,2011-04-21,3,5,3,3,0
13390.0,74,544.08,United Kingdom,2011-09-26,1,2,1,3,2
13391.0,203,59.8,United Kingdom,2011-05-20,1,1,1,1,2
13394.0,1,2520.02,United Kingdom,2011-02-03,8,5,5,5,3
13395.0,185,307.72,United Kingdom,2011-06-07,1,1,1,2,2
13396.0,29,1360.99,United Kingdom,2011-01-24,2,4,2,4,1
13397.0,72,1544.13,United Kingdom,2011-01-04,5,2,4,4,1
13398.0,192,457.34,United Kingdom,2011-05-31,1,1,1,2,2
13402.0,127,621.23,United Kingdom,2010-12-02,2,2,2,3,2
13403.0,17,75.0,United Kingdom,2011-11-22,1,4,1,1,0
13404.0,1,252.49,United Kingdom,2011-05-11,2,5,2,2,0
13405.0,74,572.451,United Kingdom,2011-01-26,3,2,3,3,1
13408.0,1,28117.04,United Kingdom,2010-12-01,58,5,5,5,3
13410.0,24,1003.06,United Kingdom,2011-02-21,5,4,4,4,1
13411.0,107,213.55,United Kingdom,2011-08-24,1,2,1,1,2
13414.0,133,1390.5,United Kingdom,2011-02-16,3,2,3,4,1
13416.0,43,712.5,United Kingdom,2011-09-19,2,3,2,3,1
13417.0,4,640.83,United Kingdom,2011-05-18,2,5,2,3,0
13418.0,11,6127.43,United Kingdom,2010-12-02,18,5,5,5,3
13419.0,63,221.06,United Kingdom,2011-10-07,1,3,1,1,2
13420.0,149,159.85,United Kingdom,2011-06-22,2,2,2,1,2
13421.0,40,1833.71,United Kingdom,2011-02-22,2,3,2,4,1
13422.0,64,2626.3,United Kingdom,2011-10-06,1,3,1,5,1
13425.0,108,1624.21,United Kingdom,2011-02-18,3,2,3,4,1
13426.0,0,3641.32,United Kingdom,2010-12-15,10,5,5,5,3
13427.0,19,582.6,United Kingdom,2011-05-08,3,4,3,3,0
13428.0,10,201.78,United Kingdom,2011-11-29,1,5,1,1,0
13429.0,10,1006.8,United Kingdom,2011-09-25,4,5,4,4,1
13430.0,18,679.45,United Kingdom,2011-09-14,2,4,2,3,0
13431.0,67,1269.1,United Kingdom,2011-09-12,2,3,2,4,1
13434.0,74,534.24,United Kingdom,2011-09-04,2,2,2,3,2
13435.0,5,3809.8900000000003,United Kingdom,2011-06-03,7,5,5,5,3
13436.0,1,196.89,United Kingdom,2011-12-08,1,5,1,1,0
13437.0,14,3408.06,United Kingdom,2011-06-02,7,4,5,5,3
13439.0,255,283.71,United Kingdom,2011-03-29,1,1,1,2,2
13441.0,91,296.64,United Kingdom,2011-09-09,1,2,1,2,2
13447.0,23,1129.14,United Kingdom,2011-11-04,3,4,3,4,1
13448.0,16,3534.69,United Kingdom,2010-12-01,6,4,5,5,3
13449.0,23,291.88,United Kingdom,2011-11-16,1,4,1,2,0
13450.0,26,2043.7199999999998,United Kingdom,2011-05-05,6,4,5,5,1
13451.0,26,2898.2599999999998,United Kingdom,2011-01-09,5,4,4,5,1
13452.0,259,590.0,United Kingdom,2011-03-14,2,1,2,3,2
13453.0,165,356.97999999999996,United Kingdom,2011-02-23,2,2,2,2,2
13455.0,24,1058.34,United Kingdom,2010-12-08,2,4,2,4,1
13456.0,17,1766.72,United Kingdom,2011-05-16,6,4,5,4,1
13458.0,7,9646.57,United Kingdom,2010-12-15,14,5,5,5,3
13460.0,29,183.44,United Kingdom,2011-10-21,2,4,2,1,0
13461.0,38,1445.0,United Kingdom,2011-06-29,3,3,3,4,1
13462.0,252,151.5,United Kingdom,2011-04-01,1,1,1,1,2
13464.0,58,674.68,United Kingdom,2011-10-12,1,3,1,3,2
13466.0,184,307.9,United Kingdom,2011-06-08,1,1,1,2,2
13467.0,10,1071.91,United Kingdom,2011-11-03,2,5,2,4,0
13468.0,1,5704.97,United Kingdom,2010-12-01,37,5,5,5,3
13470.0,99,165.0,United Kingdom,2011-08-16,2,2,2,1,2
13471.0,1,2501.84,United Kingdom,2011-10-23,4,5,4,5,3
13473.0,60,422.64,United Kingdom,2011-01-11,2,3,2,2,2
13474.0,236,226.84,United Kingdom,2011-04-17,1,1,1,1,2
13475.0,191,1431.78,United Kingdom,2011-02-14,4,1,4,4,1
13476.0,178,1238.47,United Kingdom,2011-03-03,2,2,2,4,1
13477.0,37,1454.58,United Kingdom,2011-02-21,6,3,5,4,1
13479.0,200,300.95,United Kingdom,2011-04-19,2,1,2,2,2
13481.0,45,1804.56,United Kingdom,2011-03-28,5,3,4,4,1
13482.0,232,184.64,United Kingdom,2011-04-21,1,1,1,1,2
13483.0,65,140.34,United Kingdom,2011-10-05,1,3,1,1,2
13484.0,241,313.8,United Kingdom,2011-04-12,1,1,1,2,2
13485.0,233,454.24,United Kingdom,2011-04-20,1,1,1,2,2
13486.0,78,1122.41,United Kingdom,2011-07-07,3,2,3,4,1
13487.0,57,575.4,United Kingdom,2010-12-21,3,3,3,3,1
13488.0,17,8968.31,United Kingdom,2010-12-07,13,4,5,5,3
13489.0,105,449.52,United Kingdom,2011-02-18,4,2,4,2,1
13491.0,51,1215.82,United Kingdom,2010-12-02,10,3,5,4,1
13494.0,311,316.26000000000005,United Kingdom,2011-02-01,1,1,1,2,2
13495.0,7,2044.8700000000001,United Kingdom,2010-12-06,5,5,4,5,3
13496.0,10,653.33,United Kingdom,2010-12-15,2,5,2,3,0
13497.0,282,348.05,United Kingdom,2010-12-06,2,1,2,2,2
13499.0,17,1159.11,United Kingdom,2011-03-15,5,4,4,4,1
13500.0,23,1166.77,United Kingdom,2011-08-09,3,4,3,4,1
13502.0,16,292.0,United Kingdom,2011-01-20,3,4,3,2,0
13503.0,71,216.85,United Kingdom,2011-09-29,1,3,1,1,2
13504.0,64,295.93,United Kingdom,2011-10-06,1,3,1,2,2
13506.0,316,458.52,United Kingdom,2010-12-05,2,1,2,2,2
13507.0,3,2479.16,United Kingdom,2011-07-17,4,5,4,5,3
13508.0,243,110.97,United Kingdom,2011-04-10,1,1,1,1,2
13509.0,8,979.72,United Kingdom,2011-02-28,7,5,5,4,3
13510.0,1,1791.56,United Kingdom,2011-06-09,4,5,4,4,3
13512.0,260,251.21,United Kingdom,2011-03-24,1,1,1,2,2
13513.0,126,205.1,United Kingdom,2011-08-05,1,2,1,1,2
13514.0,73,152.20000000000002,United Kingdom,2011-09-27,1,2,1,1,2
13515.0,72,891.12,United Kingdom,2011-04-06,4,2,4,4,1
13516.0,21,1389.41,United Kingdom,2011-04-15,3,4,3,4,1
13517.0,59,2128.42,United Kingdom,2011-06-13,3,3,3,5,1
13518.0,85,627.16,United Kingdom,2011-09-15,1,2,1,3,2
13519.0,78,122.75,United Kingdom,2011-09-22,1,2,1,1,2
13521.0,1,1071.73,United Kingdom,2011-11-29,3,5,3,4,0
13522.0,30,125.80000000000001,United Kingdom,2011-11-09,1,4,1,1,2
13523.0,33,3964.88,United Kingdom,2010-12-08,5,3,4,5,1
13524.0,40,680.1800000000001,United Kingdom,2011-05-04,5,3,4,3,1
13525.0,14,628.78,United Kingdom,2011-04-05,2,4,2,3,0
13527.0,33,2242.36,United Kingdom,2011-01-17,7,3,5,5,1
13529.0,78,307.76,United Kingdom,2011-05-19,2,2,2,2,2
13531.0,205,483.8,United Kingdom,2010-12-08,2,1,2,3,2
13532.0,33,210.31,United Kingdom,2011-11-06,1,3,1,1,0
13533.0,182,269.09,United Kingdom,2011-03-17,3,1,3,2,2
13534.0,2,5870.08,United Kingdom,2010-12-16,22,5,5,5,3
13536.0,1,3444.39,United Kingdom,2011-09-25,7,5,5,5,3
13538.0,43,1280.85,United Kingdom,2011-01-28,7,3,5,4,1
13539.0,85,631.34,United Kingdom,2011-02-03,3,2,3,3,1
13544.0,39,276.06,United Kingdom,2011-04-13,2,3,2,2,0
13546.0,12,621.09,United Kingdom,2011-05-23,3,5,3,3,0
13548.0,96,678.16,United Kingdom,2011-04-10,2,2,2,3,1
13549.0,25,918.2,United Kingdom,2011-04-11,7,4,5,4,1
13551.0,319,91.80000000000001,United Kingdom,2011-01-24,1,1,1,1,2
13552.0,66,3740.07,United Kingdom,2011-01-28,12,3,5,5,1
13555.0,73,4098.88,United Kingdom,2011-05-22,4,2,4,5,1
13557.0,28,584.06,United Kingdom,2011-03-04,2,4,2,3,0
13558.0,5,594.52,United Kingdom,2011-10-02,4,5,4,3,0
13560.0,7,171.42000000000002,United Kingdom,2011-12-02,1,5,1,1,0
13561.0,215,141.85999999999999,United Kingdom,2011-05-08,1,1,1,1,2
13562.0,81,1799.33,United Kingdom,2011-04-08,3,2,3,4,1
13563.0,84,777.53,United Kingdom,2011-07-22,2,2,2,3,1
13564.0,144,1724.67,United Kingdom,2010-12-06,3,2,3,4,1
13565.0,19,240.22,United Kingdom,2011-01-09,2,4,2,2,0
13566.0,40,856.84,United Kingdom,2011-09-18,2,3,2,3,1
13568.0,173,187.05,United Kingdom,2011-06-19,1,2,1,1,2
13569.0,17,338.62,United Kingdom,2010-12-07,2,4,2,2,0
13570.0,243,239.49,United Kingdom,2011-04-10,1,1,1,1,2
13571.0,12,2088.94,United Kingdom,2011-03-31,12,5,5,5,3
13572.0,205,1384.25,United Kingdom,2011-05-18,1,1,1,4,2
13573.0,50,290.25,United Kingdom,2011-03-31,2,3,2,2,2
13575.0,23,732.0699999999999,United Kingdom,2011-06-16,5,4,4,3,1
13576.0,10,6717.34,United Kingdom,2010-12-01,18,5,5,5,3
13577.0,25,1687.6000000000001,United Kingdom,2011-04-12,4,4,4,4,1
13579.0,14,467.04,United Kingdom,2010-12-05,2,4,2,3,0
13581.0,309,118.0,United Kingdom,2011-02-03,1,1,1,1,2
13583.0,155,781.03,United Kingdom,2011-07-07,1,2,1,3,2
13584.0,306,142.4,United Kingdom,2011-02-06,1,1,1,1,2
13587.0,63,712.4,United Kingdom,2011-10-07,1,3,1,3,2
13588.0,15,2478.95,United Kingdom,2011-03-29,9,4,5,5,3
13589.0,14,379.65,United Kingdom,2011-06-13,2,4,2,2,0
13590.0,11,1981.92,United Kingdom,2011-02-09,6,5,5,5,3
13591.0,64,1117.13,United Kingdom,2011-03-18,3,3,3,4,1
13592.0,35,247.95999999999998,United Kingdom,2011-03-20,4,3,4,2,0
13593.0,108,2011.88,United Kingdom,2011-01-07,5,2,4,5,1
13594.0,52,396.97,United Kingdom,2011-10-18,1,3,1,2,2
13596.0,5,664.11,United Kingdom,2011-11-27,2,5,2,3,0
13598.0,47,160.04,United Kingdom,2011-10-23,1,3,1,1,2
13599.0,1,5149.92,United Kingdom,2010-12-08,19,5,5,5,3
13600.0,312,219.52,United Kingdom,2011-01-31,1,1,1,1,2
13601.0,45,693.32,United Kingdom,2011-05-12,2,3,2,3,1
13602.0,64,428.89,United Kingdom,2011-10-06,1,3,1,2,2
13603.0,26,164.34,United Kingdom,2011-11-13,1,4,1,1,0
13606.0,29,276.75,United Kingdom,2011-02-01,3,4,3,2,0
13607.0,40,675.51,United Kingdom,2011-10-30,1,3,1,3,0
13610.0,12,1082.33,United Kingdom,2011-02-27,7,5,5,4,3
13611.0,89,1154.4,United Kingdom,2010-12-15,3,2,3,4,1
13614.0,24,1585.46,United Kingdom,2011-01-13,4,4,4,4,1
13615.0,318,417.69,United Kingdom,2011-01-25,1,1,1,2,2
13617.0,40,544.18,United Kingdom,2011-06-12,3,3,3,3,1
13618.0,173,177.34,United Kingdom,2011-06-19,1,2,1,1,2
13621.0,116,213.85,United Kingdom,2011-08-15,1,2,1,1,2
13623.0,30,727.74,United Kingdom,2011-02-15,5,4,4,3,1
13626.0,252,257.23,United Kingdom,2011-04-01,1,1,1,2,2
13627.0,59,1638.47,United Kingdom,2010-12-17,5,3,4,4,1
13629.0,23,7792.36,United Kingdom,2011-01-05,11,4,5,5,3
13630.0,5,2031.78,United Kingdom,2011-02-27,7,5,5,5,3
13631.0,99,3070.42,United Kingdom,2011-03-17,11,2,5,5,1
13632.0,24,2118.93,United Kingdom,2011-04-10,5,4,4,5,1
13634.0,33,1547.3600000000001,United Kingdom,2011-01-16,5,3,4,4,1
13635.0,67,1071.03,United Kingdom,2011-10-03,1,3,1,4,2
13636.0,36,949.12,United Kingdom,2011-02-27,5,3,4,4,1
13637.0,52,804.3,United Kingdom,2011-04-27,3,3,3,3,1
13638.0,15,122.64,United Kingdom,2011-11-24,1,4,1,1,0
13639.0,74,1033.34,United Kingdom,2011-09-26,1,2,1,4,2
13642.0,215,312.28,United Kingdom,2011-05-08,1,1,1,2,2
13643.0,31,519.44,United Kingdom,2011-06-07,3,4,3,3,1
13644.0,16,2624.26,United Kingdom,2011-08-26,4,4,4,5,1
13645.0,120,252.1,United Kingdom,2011-08-11,1,2,1,2,2
13647.0,9,1648.1200000000001,United Kingdom,2011-04-19,4,5,4,4,1
13649.0,256,346.6,United Kingdom,2010-12-08,2,1,2,2,2
13650.0,16,1836.34,United Kingdom,2011-03-17,5,4,4,4,1
13651.0,35,94.2,United Kingdom,2011-10-31,2,3,2,1,0
13652.0,45,1095.08,United Kingdom,2010-12-06,3,3,3,4,1
13654.0,43,2707.33,United Kingdom,2011-03-11,6,3,5,5,1
13655.0,114,932.97,United Kingdom,2011-04-12,2,2,2,4,1
13656.0,164,379.65,United Kingdom,2011-01-06,2,2,2,2,2
13657.0,10,382.14,United Kingdom,2011-05-22,2,5,2,2,0
13658.0,9,2639.17,United Kingdom,2011-05-19,5,5,4,5,3
13659.0,205,1563.0,United Kingdom,2011-01-23,2,1,2,4,1
13662.0,85,881.26,United Kingdom,2011-03-25,3,2,3,3,1
13663.0,179,189.47,United Kingdom,2011-06-13,1,1,1,1,2
13666.0,60,84.65,United Kingdom,2011-02-25,3,3,3,1,2
13667.0,149,299.05,United Kingdom,2011-07-13,1,2,1,2,2
13668.0,2,6309.83,United Kingdom,2010-12-12,21,5,5,5,3
13669.0,50,218.55,United Kingdom,2011-07-13,2,3,2,1,2
13670.0,75,349.7,United Kingdom,2011-09-25,1,2,1,2,2
13672.0,301,186.39000000000001,United Kingdom,2011-01-11,2,1,2,1,2
13673.0,18,387.44,United Kingdom,2011-11-07,2,4,2,2,0
13675.0,151,486.82000000000005,United Kingdom,2011-02-28,2,2,2,3,2
13678.0,151,232.6,United Kingdom,2011-07-11,1,2,1,1,2
13680.0,1,3719.12,United Kingdom,2011-01-04,4,5,4,5,3
13681.0,17,827.83,United Kingdom,2011-07-07,4,4,4,3,1
13682.0,187,59.5,United Kingdom,2011-06-05,1,1,1,1,2
13684.0,285,65.13,United Kingdom,2011-02-27,1,1,1,1,2
13685.0,2,3119.44,United Kingdom,2011-10-10,7,5,5,5,3
13686.0,182,72.0,United Kingdom,2011-06-10,1,1,1,1,2
13689.0,63,910.0,United Kingdom,2011-10-07,1,3,1,4,2
13690.0,59,172.25,United Kingdom,2011-10-11,1,3,1,1,2
13692.0,24,1488.32,United Kingdom,2011-04-17,3,4,3,4,1
13694.0,3,65039.62,United Kingdom,2010-12-01,50,5,5,5,3
13695.0,31,2504.13,United Kingdom,2011-03-25,15,4,5,5,3
13697.0,38,151.29999999999998,United Kingdom,2011-11-01,1,3,1,1,2
13699.0,155,308.58000000000004,United Kingdom,2011-07-07,1,2,1,2,2
13700.0,26,2248.63,United Kingdom,2011-01-16,10,4,5,5,3
13703.0,318,99.5,United Kingdom,2011-01-25,1,1,1,1,2
13704.0,5,2308.06,United Kingdom,2011-09-12,9,5,5,5,3
13705.0,7,711.86,United Kingdom,2010-12-01,3,5,3,3,0
13706.0,302,330.79,United Kingdom,2011-02-10,1,1,1,2,2
13707.0,267,806.41,United Kingdom,2011-01-28,2,1,2,3,2
13708.0,271,285.33,United Kingdom,2011-03-13,1,1,1,2,2
13709.0,3,6307.650000000001,United Kingdom,2011-01-28,13,5,5,5,3
13710.0,31,180.48,United Kingdom,2011-11-08,1,4,1,1,0
13711.0,218,252.06,United Kingdom,2011-05-05,2,1,2,2,2
13712.0,246,228.84,United Kingdom,2011-04-07,1,1,1,1,2
13715.0,281,1077.39,United Kingdom,2010-12-02,5,1,4,4,1
13716.0,269,138.28,United Kingdom,2011-03-15,1,1,1,1,2
13717.0,32,1445.01,United Kingdom,2011-02-14,6,4,5,4,1
13718.0,246,306.55,United Kingdom,2011-02-17,2,1,2,2,2
13719.0,15,1041.68,United Kingdom,2011-04-19,5,4,4,4,1
13720.0,116,799.9,United Kingdom,2011-03-30,4,2,4,3,1
13721.0,36,524.14,United Kingdom,2011-11-03,1,3,1,3,0
13722.0,131,2375.41,United Kingdom,2011-03-02,3,2,3,5,1
13723.0,217,199.85000000000002,United Kingdom,2011-05-06,1,1,1,1,2
13725.0,49,1980.56,United Kingdom,2011-02-04,8,3,5,5,1
13726.0,38,1079.6599999999999,United Kingdom,2011-08-31,2,3,2,4,1
13727.0,28,333.48,United Kingdom,2011-11-06,2,4,2,2,0
13728.0,36,1016.14,United Kingdom,2011-02-02,6,3,5,4,1
13730.0,135,752.6,United Kingdom,2011-07-01,2,2,2,3,1
13731.0,219,610.59,United Kingdom,2011-04-07,2,1,2,3,2
13732.0,28,491.86,United Kingdom,2011-11-11,1,4,1,3,0
13735.0,24,2883.54,United Kingdom,2011-04-19,4,4,4,5,1
13736.0,5,729.8,United Kingdom,2011-03-24,2,5,2,3,0
13737.0,200,339.59999999999997,United Kingdom,2011-05-23,1,1,1,2,2
13739.0,18,216.9,United Kingdom,2011-11-21,1,4,1,1,0
13740.0,240,350.75,United Kingdom,2011-04-13,1,1,1,2,2
13741.0,71,668.4300000000001,United Kingdom,2011-05-06,3,3,3,3,1
13742.0,16,3107.87,United Kingdom,2011-01-23,12,4,5,5,3
13743.0,2,1341.6,United Kingdom,2011-03-25,7,5,5,4,3
13744.0,95,1080.52,United Kingdom,2011-02-20,2,2,2,4,1
13745.0,162,300.04,United Kingdom,2011-06-30,1,2,1,2,2
13747.0,373,79.6,United Kingdom,2010-12-01,1,1,1,1,2
13748.0,95,948.25,United Kingdom,2010-12-01,4,2,4,4,1
13750.0,53,1647.26,United Kingdom,2011-01-07,5,3,4,4,1
13751.0,288,296.25,United Kingdom,2011-02-24,1,1,1,2,2
13752.0,124,1175.38,United Kingdom,2011-04-07,6,2,5,4,1
13753.0,287,741.26,United Kingdom,2011-02-25,1,1,1,3,2
13754.0,151,282.59999999999997,United Kingdom,2011-01-26,2,2,2,2,2
13755.0,3,2108.06,United Kingdom,2011-10-07,9,5,5,5,3
13756.0,2,5189.52,United Kingdom,2010-12-07,14,5,5,5,3
13758.0,11,3190.55,United Kingdom,2010-12-01,7,5,5,5,3
13759.0,33,659.4100000000001,United Kingdom,2011-09-29,2,3,2,3,0
13760.0,54,286.79,United Kingdom,2011-03-28,2,3,2,2,2
13761.0,50,1070.65,United Kingdom,2011-06-13,2,3,2,4,1
13762.0,218,306.72,United Kingdom,2011-05-05,1,1,1,2,2
13763.0,63,1714.96,United Kingdom,2011-10-07,1,3,1,4,1
13764.0,70,1519.42,United Kingdom,2011-01-06,3,3,3,4,1
13767.0,2,17220.36,United Kingdom,2010-12-01,36,5,5,5,3
13769.0,2,2796.51,United Kingdom,2010-12-07,10,5,5,5,3
13771.0,64,2634.45,United Kingdom,2011-04-06,4,3,4,5,1
13772.0,33,1122.63,United Kingdom,2011-04-14,3,3,3,4,1
13774.0,81,345.0,United Kingdom,2011-09-19,1,2,1,2,2
13777.0,0,25977.16,United Kingdom,2010-12-01,32,5,5,5,3
13778.0,103,178.7,United Kingdom,2011-08-28,1,2,1,1,2
13780.0,7,360.01,United Kingdom,2011-06-22,2,5,2,2,0
13781.0,250,127.84,United Kingdom,2011-04-03,1,1,1,1,2
13782.0,12,908.86,United Kingdom,2011-01-16,6,5,5,4,1
13784.0,9,2462.79,United Kingdom,2011-01-11,11,5,5,5,3
13786.0,367,230.39999999999998,United Kingdom,2010-12-07,1,1,1,1,2
13787.0,75,309.04,United Kingdom,2010-12-10,2,2,2,2,2
13790.0,4,348.8,United Kingdom,2011-12-05,1,5,1,2,0
13791.0,127,1516.0,United Kingdom,2011-06-24,2,2,2,4,1
13792.0,66,195.55,United Kingdom,2011-02-25,2,3,2,1,2
13798.0,1,37153.85,United Kingdom,2010-12-02,57,5,5,5,3
13799.0,116,688.86,United Kingdom,2011-02-18,2,2,2,3,2
13800.0,309,558.32,United Kingdom,2011-02-03,1,1,1,3,2
13801.0,66,324.8,United Kingdom,2011-10-04,1,3,1,2,2
13802.0,138,4599.42,United Kingdom,2011-02-01,3,2,3,5,1
13803.0,255,277.07,United Kingdom,2011-03-29,1,1,1,2,2
13804.0,30,2588.39,United Kingdom,2011-02-23,7,4,5,5,1
13805.0,52,924.6,United Kingdom,2011-08-02,2,3,2,4,1
13806.0,63,256.38,United Kingdom,2011-10-07,1,3,1,2,2
13807.0,367,112.6,United Kingdom,2010-12-07,1,1,1,1,2
13808.0,5,1747.66,United Kingdom,2011-09-04,5,5,4,4,3
13819.0,301,1140.35,United Kingdom,2011-01-24,3,1,3,4,1
13821.0,144,385.64,United Kingdom,2011-03-23,2,2,2,2,2
13822.0,5,632.0,United Kingdom,2011-10-30,2,5,2,3,0
13823.0,18,957.66,United Kingdom,2011-09-09,2,4,2,4,0
13824.0,32,1698.94,United Kingdom,2011-02-02,5,4,4,4,1
13826.0,176,189.5,United Kingdom,2011-06-16,1,2,1,1,2
13827.0,57,409.8,United Kingdom,2011-07-19,3,3,3,2,1
13828.0,22,209.49,United Kingdom,2011-11-17,1,4,1,1,0
13831.0,16,2198.45,United Kingdom,2010-12-05,6,4,5,5,3
13832.0,19,52.199999999999996,United Kingdom,2011-11-20,1,4,1,1,0
13833.0,159,383.85,United Kingdom,2011-07-03,1,2,1,2,2
13835.0,25,834.57,United Kingdom,2011-05-08,4,4,4,3,1
13837.0,211,266.59000000000003,United Kingdom,2011-01-26,2,1,2,2,2
13838.0,5,674.82,United Kingdom,2010-12-05,4,5,4,3,0
13841.0,252,85.0,United Kingdom,2011-04-01,1,1,1,1,2
13842.0,58,3385.62,United Kingdom,2010-12-08,9,3,5,5,1
13844.0,11,361.62,United Kingdom,2011-11-28,1,5,1,2,0
13845.0,64,312.98,United Kingdom,2011-10-06,1,3,1,2,2
13846.0,24,865.0600000000001,United Kingdom,2010-12-14,3,4,3,3,1
13848.0,92,1255.0,United Kingdom,2010-12-08,3,2,3,4,1
13849.0,51,1537.95,United Kingdom,2011-06-22,2,3,2,4,1
13850.0,129,1595.48,United Kingdom,2011-08-02,1,2,1,4,2
13851.0,95,2651.46,United Kingdom,2011-02-24,3,2,3,5,1
13853.0,57,1090.14,United Kingdom,2011-10-13,1,3,1,4,2
13854.0,8,8109.5199999999995,United Kingdom,2010-12-09,25,5,5,5,3
13856.0,168,388.5,United Kingdom,2011-05-20,3,2,3,2,2
13858.0,57,216.17,United Kingdom,2011-10-13,1,3,1,1,2
13859.0,326,201.16,United Kingdom,2011-01-17,1,1,1,1,2
13860.0,1,1245.9,United Kingdom,2011-09-14,4,5,4,4,3
13862.0,18,2209.36,United Kingdom,2011-01-11,8,4,5,5,3
13863.0,247,305.78,United Kingdom,2011-04-06,1,1,1,2,2
13865.0,58,501.56,United Kingdom,2011-02-23,4,3,4,3,1
13866.0,74,145.67000000000002,United Kingdom,2011-09-26,1,2,1,1,2
13867.0,31,1005.09,United Kingdom,2011-05-05,3,4,3,4,1
13868.0,7,3192.54,United Kingdom,2011-11-01,2,5,2,5,1
13869.0,123,3083.65,United Kingdom,2010-12-17,4,2,4,5,1
13870.0,2,2770.94,United Kingdom,2011-02-25,8,5,5,5,3
13871.0,22,6403.25,United Kingdom,2011-02-04,12,4,5,5,3
13873.0,119,389.6,United Kingdom,2011-02-03,3,2,3,2,2
13874.0,358,540.45,United Kingdom,2010-12-16,1,1,1,3,2
13875.0,53,1786.79,United Kingdom,2011-02-11,5,3,4,4,1
13876.0,63,122.7,United Kingdom,2011-10-07,1,3,1,1,2
13877.0,86,117.24,United Kingdom,2011-09-14,1,2,1,1,2
13878.0,54,1271.57,United Kingdom,2011-10-16,1,3,1,4,2
13880.0,21,3219.77,United Kingdom,2010-12-07,13,4,5,5,3
13881.0,3,17159.52,United Kingdom,2011-02-01,20,5,5,5,3
13882.0,2,1191.13,United Kingdom,2011-10-06,5,5,4,4,3
13883.0,10,2674.48,United Kingdom,2011-03-31,5,5,4,5,3
13884.0,7,787.6,United Kingdom,2011-03-01,5,5,4,3,0
13885.0,189,506.8,United Kingdom,2011-05-23,2,1,2,3,2
13886.0,71,243.56,United Kingdom,2011-09-29,1,3,1,2,2
13887.0,204,349.55,United Kingdom,2011-05-19,1,1,1,2,2
13888.0,119,595.67,United Kingdom,2011-05-05,2,2,2,3,2
13889.0,92,416.90000000000003,United Kingdom,2011-09-08,1,2,1,2,2
13890.0,1,1883.8100000000002,United Kingdom,2010-12-16,10,5,5,4,3
13892.0,26,632.97,United Kingdom,2011-04-07,4,4,4,3,1
13893.0,297,821.1,United Kingdom,2011-02-15,1,1,1,3,2
13894.0,23,564.62,United Kingdom,2011-02-02,3,4,3,3,0
13895.0,28,2593.07,United Kingdom,2011-06-28,4,4,4,5,1
13897.0,50,311.16,United Kingdom,2011-10-20,1,3,1,2,2
13898.0,325,155.93,United Kingdom,2011-01-18,1,1,1,1,2
13899.0,16,388.52,United Kingdom,2011-03-10,2,4,2,2,0
13900.0,183,740.95,United Kingdom,2011-03-22,3,1,3,3,1
13901.0,72,2867.2,United Kingdom,2011-01-25,5,2,4,5,1
13904.0,37,332.64,United Kingdom,2011-02-18,2,3,2,2,0
13908.0,79,2369.55,United Kingdom,2011-03-08,4,2,4,5,1
13911.0,57,2580.91,United Kingdom,2011-02-04,9,3,5,5,1
13914.0,11,626.45,United Kingdom,2011-11-03,2,5,2,3,0
13917.0,49,272.04,United Kingdom,2011-06-01,2,3,2,2,2
13918.0,49,1212.8400000000001,United Kingdom,2011-03-31,2,3,2,4,1
13922.0,351,172.25,United Kingdom,2010-12-23,1,1,1,1,2
13923.0,53,351.13,United Kingdom,2011-10-17,1,3,1,2,2
